age,education,education_num,sex,capital_gain,capital_loss,hours_per_week,native_country,income,married,relationship_grp,occupation_grp,workclass_grp,race_grp
75,Prof-school,15,Male,0,2174,50,United-States,1,1,spouse,high,self_employed,white
40,Bachelors,13,Female,0,0,40,United-States,1,1,spouse,high,government,white
36,11th,7,Male,0,0,40,United-States,0,1,spouse,mid,private,white
28,Bachelors,13,Female,0,0,40,United-States,1,1,spouse,high,private,white
19,Some-college,10,Female,0,0,18,United-States,0,0,independent,mid,private,white
36,Assoc-acdm,12,Female,0,0,32,United-States,0,0,independent,low,private,black
50,Some-college,10,Female,0,880,40,United-States,0,0,independent,mid,government,white
47,Assoc-acdm,12,Female,15024,0,40,United-States,1,1,spouse,high,private,black
48,HS-grad,9,Female,0,0,33,Jamaica,0,0,independent,high,private,black
60,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,self_employed,white
30,Masters,14,Male,0,0,30,United-States,0,0,independent,high,private,black
32,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,high,private,white
45,Masters,14,Female,0,1977,35,United-States,1,1,spouse,high,government,white
51,Some-college,10,Male,0,0,40,United-States,1,1,spouse,high,private,white
53,9th,5,Male,0,0,75,Haiti,0,0,independent,low,private,black
48,Masters,14,Male,0,0,40,Mexico,1,1,spouse,high,self_employed,white
32,Assoc-acdm,12,Female,0,0,50,United-States,0,0,independent,low,private,white
31,HS-grad,9,Female,0,0,40,United-States,0,0,independent,high,private,black
58,Bachelors,13,Female,0,0,20,United-States,0,0,independent,low,self_employed,white
32,Assoc-acdm,12,Male,0,0,60,United-States,1,1,spouse,high,private,white
32,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,private,white
40,Bachelors,13,Male,0,0,80,United-States,0,0,dependent,mid,private,white
50,Bachelors,13,Male,99999,0,55,United-States,1,1,spouse,high,private,white
38,10th,6,Male,0,0,40,United-States,0,0,independent,low,self_employed,white
30,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,private,white
21,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
28,Bachelors,13,Female,0,1564,40,United-States,1,0,dependent,high,private,white
32,Assoc-acdm,12,Female,0,880,36,United-States,0,0,independent,high,private,white
25,HS-grad,9,Male,0,0,45,United-States,0,0,independent,mid,private,white
59,Some-college,10,Male,0,0,40,United-States,1,1,spouse,high,private,white
49,Some-college,10,Male,0,0,40,United-States,0,0,dependent,mid,private,white
36,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,private,white
46,Some-college,10,Female,0,0,30,United-States,0,0,independent,low,private,white
37,Prof-school,15,Male,0,0,60,United-States,1,1,spouse,high,government,white
48,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,black
43,Some-college,10,Male,0,1672,44,United-States,0,1,spouse,low,private,white
41,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,high,private,white
54,HS-grad,9,Male,3464,0,40,United-States,0,1,spouse,mid,private,white
36,Some-college,10,Female,0,0,4,United-States,0,0,independent,high,private,white
29,Bachelors,13,Female,0,0,40,United-States,0,0,independent,low,private,other_race
66,HS-grad,9,Male,0,2267,40,United-States,0,1,spouse,mid,government,white
59,Prof-school,15,Male,0,0,50,United-States,0,0,independent,high,private,white
62,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,high,private,white
29,10th,6,Male,0,0,40,Mexico,0,0,independent,mid,private,white
28,Bachelors,13,Male,0,0,45,United-States,1,1,spouse,mid,private,white
27,Bachelors,13,Male,0,1887,60,United-States,1,1,spouse,low,private,white
42,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,high,government,white
60,Assoc-voc,11,Male,0,0,46,United-States,1,1,spouse,mid,private,white
58,Masters,14,Male,0,0,50,United-States,1,1,spouse,high,private,white
27,Some-college,10,Male,0,0,40,United-States,0,1,spouse,mid,private,white
45,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
50,Some-college,10,Male,0,0,40,United-States,1,1,spouse,mid,private,white
43,Some-college,10,Male,0,0,40,United-States,0,1,spouse,mid,private,black
39,Prof-school,15,Male,0,0,50,United-States,0,0,independent,high,private,white
21,Some-college,10,Male,0,0,20,United-States,0,0,dependent,mid,private,white
24,HS-grad,9,Male,0,0,70,United-States,0,1,spouse,low,private,black
59,Prof-school,15,Male,0,0,30,United-States,0,1,spouse,low,self_employed,white
36,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,low,private,white
35,Masters,14,Male,0,0,65,Hong,1,1,spouse,high,private,other_race
33,Some-college,10,Male,0,0,40,United-States,0,0,dependent,low,private,white
30,HS-grad,9,Female,0,0,45,United-States,0,0,independent,mid,private,black
40,Assoc-voc,11,Male,0,0,50,United-States,1,0,independent,mid,private,white
26,Some-college,10,Male,0,0,55,United-States,0,1,spouse,mid,self_employed,white
37,Assoc-voc,11,Male,0,0,40,United-States,0,0,independent,mid,government,black
68,Some-college,10,Female,0,0,20,United-States,0,0,independent,mid,self_employed,white
45,Bachelors,13,Male,0,0,72,United-States,1,1,spouse,mid,private,white
56,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,high,private,white
36,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,white
50,Bachelors,13,Male,7298,0,50,United-States,1,1,spouse,high,private,white
38,Assoc-voc,11,Male,0,0,40,United-States,0,1,spouse,mid,private,white
29,Bachelors,13,Male,0,0,41,United-States,0,1,spouse,mid,private,white
28,HS-grad,9,Female,0,0,28,United-States,0,0,independent,low,private,white
39,Some-college,10,Male,0,0,50,United-States,0,1,spouse,mid,government,white
26,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,government,white
52,Some-college,10,Male,0,0,65,United-States,1,0,independent,high,self_employed,white
52,Bachelors,13,Male,0,0,40,United-States,0,0,independent,low,private,white
84,HS-grad,9,Female,0,0,13,United-States,0,0,independent,low,private,white
33,Some-college,10,Female,0,0,10,United-States,0,0,independent,low,government,white
46,Prof-school,15,Male,15024,0,50,United-States,1,1,spouse,high,government,white
30,HS-grad,9,Female,0,0,35,United-States,0,0,independent,mid,private,white
38,Bachelors,13,Male,0,0,40,England,1,1,spouse,high,private,white
66,HS-grad,9,Female,0,0,8,United-States,0,0,independent,low,private,white
62,Masters,14,Male,0,0,40,Italy,1,1,spouse,mid,government,white
31,Bachelors,13,Male,0,1887,40,United-States,1,1,spouse,high,private,black
31,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,white
39,HS-grad,9,Male,2829,0,40,United-States,0,1,spouse,low,private,white
27,Bachelors,13,Female,0,0,40,United-States,0,0,dependent,high,private,white
38,Some-college,10,Female,0,0,40,United-States,0,0,dependent,mid,private,white
25,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,private,white
48,HS-grad,9,Female,0,0,40,United-States,0,1,spouse,high,private,white
45,Masters,14,Male,0,0,50,United-States,1,1,spouse,high,government,white
22,Some-college,10,Male,0,0,40,United-States,0,0,dependent,mid,private,white
50,HS-grad,9,Male,0,0,40,Poland,0,1,spouse,mid,private,white
21,HS-grad,9,Male,0,0,40,United-States,0,0,independent,low,private,white
44,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,government,white
60,HS-grad,9,Male,0,1876,50,United-States,0,0,independent,low,self_employed,black
51,HS-grad,9,Male,0,0,48,United-States,0,1,spouse,low,private,white
30,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,private,white
46,Assoc-acdm,12,Male,0,0,40,United-States,0,0,independent,mid,self_employed,white
43,Assoc-voc,11,Male,0,0,45,United-States,1,1,spouse,high,private,white
57,HS-grad,9,Male,0,0,48,United-States,0,0,independent,low,private,black
48,Masters,14,Male,0,1902,40,United-States,1,1,spouse,high,private,white
68,HS-grad,9,Male,2414,0,40,United-States,0,1,spouse,low,self_employed,white
33,Some-college,10,Male,0,0,24,United-States,0,0,independent,low,private,white
22,HS-grad,9,Male,4416,0,40,United-States,0,0,dependent,low,private,white
28,HS-grad,9,Male,0,0,50,United-States,0,0,independent,low,private,white
32,Masters,14,Male,0,0,40,India,0,1,spouse,high,private,other_race
56,HS-grad,9,Male,0,0,42,United-States,0,0,independent,mid,private,white
36,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,low,private,white
34,Some-college,10,Male,0,0,55,United-States,0,1,spouse,high,private,white
18,HS-grad,9,Female,0,1721,40,United-States,0,0,independent,mid,private,white
39,10th,6,Male,0,1590,40,United-States,0,0,independent,low,private,black
25,Bachelors,13,Female,0,0,40,United-States,0,0,independent,high,private,white
27,Some-college,10,Male,0,0,35,United-States,0,0,independent,mid,self_employed,white
56,Masters,14,Male,0,1876,60,United-States,0,0,independent,mid,self_employed,white
33,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,self_employed,white
49,Doctorate,16,Male,0,0,60,United-States,1,1,spouse,high,self_employed,black
44,HS-grad,9,Male,0,0,84,United-States,0,1,spouse,high,self_employed,white
30,11th,7,Male,0,0,45,United-States,1,0,independent,mid,self_employed,white
27,HS-grad,9,Male,0,0,50,United-States,0,0,independent,mid,private,white
25,Bachelors,13,Male,0,0,40,United-States,1,0,independent,mid,private,white
30,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,self_employed,white
38,Assoc-acdm,12,Male,0,0,40,El-Salvador,0,1,spouse,low,private,white
38,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
46,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,private,white
37,HS-grad,9,Female,0,0,20,United-States,0,0,independent,low,private,white
62,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,high,private,white
55,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,self_employed,white
47,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,self_employed,white
45,HS-grad,9,Female,0,0,14,United-States,0,1,spouse,high,private,white
50,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
36,HS-grad,9,Male,0,0,40,United-States,0,0,independent,low,private,white
45,HS-grad,9,Female,0,0,20,United-States,0,0,independent,mid,private,white
23,HS-grad,9,Male,0,0,38,United-States,0,0,independent,mid,private,white
37,Assoc-acdm,12,Male,7688,0,50,United-States,1,1,spouse,high,private,white
38,Doctorate,16,Male,0,0,55,United-States,1,1,spouse,high,government,white
27,Some-college,10,Male,0,0,40,United-States,0,0,dependent,low,private,black
29,Bachelors,13,Female,0,0,50,United-States,0,1,spouse,mid,private,white
45,Masters,14,Female,0,0,40,United-States,0,0,independent,high,government,white
41,HS-grad,9,Male,0,1887,55,United-States,1,1,spouse,mid,self_employed,white
38,Some-college,10,Female,0,0,20,United-States,0,0,independent,low,self_employed,white
27,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,private,white
44,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,government,white
33,Masters,14,Male,0,0,40,Nicaragua,0,1,spouse,mid,government,black
28,HS-grad,9,Male,99999,0,40,United-States,1,1,spouse,mid,self_employed,black
32,Bachelors,13,Male,0,0,45,United-States,1,1,spouse,high,private,white
43,Masters,14,Male,0,0,55,United-States,0,1,spouse,high,private,white
45,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,low,government,black
52,Assoc-acdm,12,Male,7298,0,40,United-States,1,1,spouse,low,government,white
24,HS-grad,9,Male,0,0,35,United-States,0,0,independent,low,private,white
47,Assoc-voc,11,Male,0,0,40,United-States,1,1,spouse,high,private,white
53,Doctorate,16,Male,14084,0,50,United-States,1,0,independent,high,self_employed,white
31,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,white
30,Assoc-voc,11,Male,0,0,40,United-States,0,0,independent,mid,private,white
56,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
49,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,high,government,white
38,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
19,Some-college,10,Male,0,0,18,United-States,0,0,dependent,mid,private,white
39,Assoc-voc,11,Male,0,0,40,United-States,0,1,spouse,mid,private,white
38,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,high,private,white
47,HS-grad,9,Male,0,0,55,United-States,1,1,spouse,mid,private,white
58,11th,7,Male,0,0,40,United-States,0,1,spouse,mid,private,white
27,HS-grad,9,Male,2174,0,40,United-States,0,0,independent,mid,private,black
59,Masters,14,Male,0,0,40,United-States,1,0,independent,high,government,white
24,Bachelors,13,Male,0,0,47,United-States,0,0,independent,mid,private,white
42,Assoc-voc,11,Male,2407,0,40,United-States,0,1,spouse,low,private,white
53,Masters,14,Male,0,0,60,United-States,1,1,spouse,high,government,white
35,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,low,private,white
36,HS-grad,9,Female,0,0,40,China,1,1,spouse,mid,government,other_race
26,HS-grad,9,Male,0,0,40,Mexico,0,1,spouse,mid,private,white
33,9th,5,Male,0,0,48,United-States,0,0,independent,mid,private,white
29,Some-college,10,Male,0,0,40,United-States,0,1,spouse,high,private,white
43,11th,7,Male,0,0,40,United-States,0,1,spouse,low,private,white
35,Bachelors,13,Male,15024,0,50,United-States,1,1,spouse,mid,private,white
48,Bachelors,13,Female,0,0,36,Philippines,1,0,dependent,high,private,other_race
45,Masters,14,Female,0,0,40,United-States,0,0,independent,high,government,white
43,HS-grad,9,Female,0,0,40,United-States,0,0,independent,high,private,white
27,9th,5,Male,0,0,30,United-States,0,0,dependent,low,private,white
21,7th-8th,4,Male,0,0,40,United-States,0,0,dependent,mid,private,white
39,Some-college,10,Male,15024,0,40,United-States,1,1,spouse,mid,private,white
52,Bachelors,13,Male,15024,0,55,United-States,1,1,spouse,mid,self_employed,white
41,Bachelors,13,Female,0,0,40,United-States,0,0,independent,high,self_employed,white
48,HS-grad,9,Male,7688,0,70,United-States,1,1,spouse,mid,private,white
53,HS-grad,9,Male,0,1092,40,United-States,0,0,independent,high,government,white
33,Assoc-acdm,12,Male,0,0,50,United-States,0,1,spouse,mid,government,white
37,10th,6,Male,0,0,35,United-States,0,0,dependent,mid,private,white
43,Doctorate,16,Female,0,0,24,United-States,1,0,independent,high,government,black
20,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,private,white
47,Prof-school,15,Male,0,0,50,United-States,1,1,spouse,high,private,white
36,HS-grad,9,Male,0,0,70,United-States,0,1,spouse,low,self_employed,white
41,HS-grad,9,Male,0,1887,45,United-States,1,1,spouse,mid,private,white
67,7th-8th,4,Male,1797,0,40,United-States,0,1,spouse,mid,private,white
38,Bachelors,13,Male,0,0,40,Dominican-Republic,0,0,independent,mid,private,black
47,Masters,14,Male,0,0,25,United-States,0,0,independent,high,self_employed,black
39,Assoc-voc,11,Male,0,0,40,United-States,0,1,spouse,high,private,white
36,HS-grad,9,Male,0,0,35,United-States,0,0,dependent,low,private,black
24,Some-college,10,Male,0,0,40,United-States,0,1,spouse,mid,private,black
50,HS-grad,9,Male,0,0,84,United-States,0,1,spouse,low,self_employed,white
21,HS-grad,9,Female,1055,0,30,United-States,0,0,independent,low,private,white
21,9th,5,Female,0,0,50,Mexico,0,0,dependent,low,private,white
40,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
19,Some-college,10,Female,0,0,25,United-States,0,0,independent,mid,private,white
38,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
34,Assoc-voc,11,Male,0,0,50,United-States,0,1,spouse,mid,private,white
44,Some-college,10,Male,0,0,50,United-States,0,0,independent,high,government,white
20,Assoc-acdm,12,Female,0,0,25,United-States,0,0,dependent,mid,private,white
44,HS-grad,9,Male,0,1564,55,England,1,0,independent,high,private,white
49,HS-grad,9,Female,594,0,10,United-States,0,0,independent,mid,government,white
45,Assoc-acdm,12,Male,0,0,50,United-States,1,1,spouse,high,self_employed,white
24,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,private,white
34,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,private,white
58,HS-grad,9,Male,0,0,72,United-States,1,1,spouse,mid,self_employed,white
39,HS-grad,9,Male,0,0,45,United-States,0,1,spouse,mid,private,white
22,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,private,white
38,Bachelors,13,Female,0,0,32,United-States,1,1,spouse,high,private,white
32,Prof-school,15,Male,15024,0,50,United-States,1,1,spouse,high,government,white
45,HS-grad,9,Male,0,0,48,United-States,0,0,independent,mid,government,white
23,HS-grad,9,Male,0,0,45,United-States,0,1,spouse,low,private,black
35,Assoc-acdm,12,Male,0,0,45,United-States,0,1,spouse,mid,private,white
52,Some-college,10,Male,0,0,45,United-States,1,1,spouse,mid,private,white
55,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,white
23,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,private,white
22,Bachelors,13,Female,2885,0,25,United-States,0,1,dependent,mid,private,other_race
27,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
24,Assoc-acdm,12,Female,0,0,15,United-States,0,0,dependent,mid,private,white
21,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,white
49,Bachelors,13,Female,0,0,35,United-States,0,0,dependent,mid,private,white
32,12th,8,Male,0,0,40,United-States,0,1,spouse,low,private,white
64,Some-college,10,Female,0,0,24,United-States,0,0,independent,low,private,white
